city,ft,bt,km,transmission,ownerNo,oem,model,modelYear,variantName,price,Registration Year,Insurance Validity,Seats,Engine Displacement
Chennai,Petrol,Sedan,89570,Manual,1,Maruti,Maruti Ciaz,2015,ZXi Plus,585000,2015,Comprehensive,5,1373
Chennai,Petrol,Sedan,50000,Manual,2,Hyundai,Hyundai Verna,2012,1.6 SX VTVT,450000,2012,Third Party,5,1591
Chennai,Diesel,SUV,30000,Manual,1,Tata,Tata New Safari,2022,XT Plus BSVI,2150000,2022,Third Party,7,1956
Chennai,Diesel,Sedan,100000,Automatic,2,BMW,BMW 3 Series,2012,320d Sport Line,994999,2012,Third Party,5,1995
Chennai,Petrol,Sedan,18477,Manual,1,Honda,Honda City,2021,1.5 V MT Exclusive,1100000,2021,Comprehensive,5,1497
Chennai,Petrol,Hatchback,120000,Manual,3,Volkswagen,Volkswagen Polo,2014,1.2 MPI Highline,350000,2014,Third Party,5,1198
Chennai,Petrol,Sedan,77204,Automatic,1,Maruti,Maruti Ciaz,2018,Alpha Automatic BSIV,730000,2018,Comprehensive,5,1462
Chennai,Diesel,Sedan,70000,Automatic,2,BMW,BMW 5 Series,2012,525d,1000000,2012,Third Party,5,1995
Chennai,Diesel,SUV,78000,Manual,1,Toyota,Toyota Fortuner,2013,4x2 Manual,1791000,2013,Comprehensive,7,2982
Chennai,Diesel,Sedan,55000,Automatic,2,BMW,BMW 3 Series,2012,320d,1350000,2012,Comprehensive,5,1995
Chennai,Petrol,Hatchback,30272,Manual,1,Hyundai,Hyundai Grand i10,2017,1.2 Kappa Era,509999,2017,Comprehensive,5,1197
Chennai,Petrol,SUV,64285,Manual,1,Ford,Ford Ecosport,2018,1.0 Ecoboost Titanium Plus BSIV,860000,2018,Third Party,5,999
Chennai,Diesel,Hatchback,76697,Manual,3,Hyundai,Hyundai i20,2014,Sportz 1.4 CRDi,484999,2014,Zero Dep,5,1396
Chennai,Diesel,Hatchback,100000,Automatic,1,Mini,Mini 5 DOOR,2015,Cooper D,1700000,2015,Third Party,5,1496
Chennai,Petrol,Sedan,95291,Automatic,1,Maruti,Maruti Swift Dzire,2017,AMT ZXI Plus,636000,2017,Third Party,5,1197
Chennai,Petrol,Sedan,84005,Manual,1,Volkswagen,Volkswagen Ameo,2017,1.2 MPI Highline,571000,2017,Comprehensive,5,1198
Chennai,Petrol,SUV,8000,Automatic,1,Renault,Renault Kiger,2021,RXT AMT,825000,2021,Comprehensive,5,999
Chennai,Petrol,Hatchback,49254,Manual,1,Datsun,Datsun RediGO,2021,1.0 T Option,393000,2021,Zero Dep,5,999
Chennai,Diesel,SUV,20000,Manual,1,Kia,Kia Sonet,2021,HTX Diesel iMT BSVI,1100000,2021,Third Party,5,1493
Chennai,Petrol,Hatchback,97522,Manual,2,Hyundai,Hyundai Grand i10,2016,Sportz,420000,2016,Third Party,5,1197
Chennai,Petrol,SUV,34097,Manual,1,Ford,Ford Ecosport,2017,1.0 Ecoboost Titanium Plus BSIV,704000,2017,Zero Dep,5,999
Chennai,Petrol,SUV,10000,Automatic,1,Nissan,Nissan Magnite,2022,Turbo CVT XV BSVI,950000,2022,Third Party,5,999
Chennai,Diesel,SUV,3000,Automatic,1,Mercedes-Benz,Mercedes-Benz GLE,2022,300d BSVI,9000000,2022,Comprehensive,5,1950
Chennai,Petrol,Hatchback,19252,Manual,0,Hyundai,Hyundai i20,2021,Sportz Turbo iMT,770000,2021,Third Party,5,998
Chennai,Diesel,SUV,30000,Automatic,1,Kia,Kia Sonet,2020,GTX Plus Diesel AT BSVI,1200000,2020,Third Party,5,1493
Chennai,Petrol,Hatchback,80000,Manual,3,Fiat,Fiat Grande Punto,2010,1.4 Emotion,120000,2010,Third Party,5,1368
Chennai,Petrol,Sedan,25581,Manual,1,Maruti,Maruti Swift Dzire,2021,VXI,750000,2021,Comprehensive,5,1197
Chennai,Petrol,SUV,34000,Automatic,1,Skoda,Skoda Kodiaq,2022,Sportline BSVI,3750000,2022,Comprehensive,7,1984
Chennai,Diesel,SUV,45000,Automatic,1,BMW,BMW X1,2018,sDrive20d Expedition,2655000,2018,Comprehensive,5,1995
Chennai,Petrol,Hatchback,20000,Automatic,2,Renault,Renault KWID,2019,1.0 AMT RXT,409999,2019,Third Party,5,999
Chennai,Petrol,SUV,20000,Manual,1,Nissan,Nissan Magnite,2021,Turbo XV Premium Opt BSVI,1050000,2021,Third Party,5,999
Chennai,Diesel,Hatchback,123394,Manual,1,Maruti,Maruti Baleno,2016,1.3 Alpha,622000,2016,Third Party,5,1248
Chennai,Diesel,Hatchback,106275,Manual,2,Volkswagen,Volkswagen Polo,2018,1.5 TDI Highline Plus,730000,2018,Comprehensive,5,1498
Chennai,Petrol,Sedan,58416,Manual,1,Honda,Honda City,2019,ZX MT,950000,2019,Third Party,5,1497
Chennai,Petrol,Hatchback,18704,Manual,2,Maruti,Maruti Alto K10,2017,VXI,357000,2017,Comprehensive,5,998
Chennai,Petrol,Sedan,27166,Manual,1,Honda,Honda City,2015,i VTEC V,621000,2015,Comprehensive,5,1497
Chennai,Petrol,Sedan,30000,Automatic,2,Honda,Honda City,2020,VX CVT,1125000,2020,Third Party,5,1498
Chennai,Diesel,SUV,76384,Automatic,1,Kia,Kia Seltos,2021,GTX Plus Diesel AT,1639000,2021,Third Party,5,1493
Chennai,Diesel,SUV,45000,Automatic,1,Hyundai,Hyundai Creta,2017,1.6 CRDi AT SX Plus,1215000,2017,Comprehensive,5,1582
Chennai,Petrol,Hatchback,17160,Manual,1,Hyundai,Hyundai i20,2016,Asta 1.2,635000,2016,Third Party,5,1197
Chennai,Petrol,SUV,15817,Manual,1,Volkswagen,Volkswagen Taigun,2022,1.0 TSI Topline BSVI,1466000,2022,Third Party,5,999
Chennai,Petrol,Hatchback,10000,Manual,2,Renault,Renault KWID,2021,Climber 1.0 MT Opt,500000,2021,Third Party,5,999
Chennai,Petrol,Hatchback,31268,Manual,0,Renault,Renault KWID,2020,1.0 RXT Opt,425000,2020,Third Party,5,999
Chennai,Petrol,Hatchback,7267,Manual,1,Maruti,Maruti Celerio,2019,ZXI,500000,2019,Third Party,5,998
Chennai,Petrol,Hatchback,30000,Manual,2,Honda,Honda Jazz,2017,1.2 VX i VTEC,550000,2017,Third Party,5,1199
Chennai,Petrol,Hatchback,60000,Manual,2,Tata,Tata Nano,2012,Lx BSIII,87000,2012,Third Party,4,624
Chennai,Diesel,SUV,100000,Manual,3,Mahindra,Mahindra Scorpio,2013,VLX 2WD BSIV,490000,2013,Third Party,8,2179
Chennai,Petrol,Sedan,222996,Manual,1,Honda,Honda Amaze,2014,VX Petrol,300000,2014,Comprehensive,5,1199
Chennai,Petrol,SUV,30742,Manual,1,Honda,Honda WR-V,2018,i-VTEC VX,770000,2018,Third Party,5,1199
Chennai,Diesel,Hatchback,110000,Manual,1,Maruti,Maruti Swift,2014,VDI Optional,390000,2014,Third Party,5,1248
Chennai,Diesel,Hatchback,132787,Manual,2,Ford,Ford Figo,2010,Diesel ZXI,210000,2010,Comprehensive,5,1399
Chennai,Diesel,SUV,29351,Automatic,1,Tata,Tata Nexon,2021,XZA Plus Dark Edition Diesel,1105000,2021,Comprehensive,5,1497
Chennai,Petrol,SUV,10048,Manual,1,Tata,Tata Nexon,2018,1.2 Revotron XM,725000,2018,Zero Dep,5,1198
Chennai,Petrol,Sedan,50000,Manual,2,Maruti,Maruti Ciaz,2016,VXi Plus,580000,2016,Third Party,5,1373
Chennai,Petrol,Hatchback,14696,Automatic,1,Maruti,Maruti Baleno,2017,1.2 CVT Zeta,659000,2017,Comprehensive,5,1197
Chennai,Petrol,Hatchback,27153,Manual,1,Renault,Renault KWID,2016,RXT,356000,2016,Comprehensive,5,799
Chennai,Petrol,Hatchback,50000,Manual,1,Hyundai,Hyundai Grand i10,2016,Sportz,480000,2016,Third Party,5,1197
Chennai,Petrol,MUV,43879,Manual,1,Renault,Renault Triber,2021,RXZ,689000,2021,Comprehensive,7,999
Chennai,Petrol,Hatchback,40480,Manual,1,Volkswagen,Volkswagen Polo,2017,1.2 MPI Highline,625000,2017,Third Party,5,1199
Chennai,Petrol,SUV,32112,Manual,1,Ford,Ford Ecosport,2018,1.5 Petrol Titanium BSIV,802999,2018,Zero Dep,5,1497
Chennai,Petrol,Hatchback,31239,Manual,2,Maruti,Maruti Celerio,2017,ZXI,516000,2017,Comprehensive,5,998
Chennai,Diesel,Sedan,20000,Manual,1,Maruti,Maruti Ciaz,2018,1.3 Delta,950000,2018,Third Party,5,1248
Chennai,Diesel,SUV,80000,Manual,2,Mahindra,Mahindra XUV500,2014,W6 2WD,825000,2014,Third Party,7,2179
Chennai,Diesel,Hatchback,91112,Manual,1,Mahindra,Mahindra KUV 100 NXT,2017,D75 K6 Plus,375000,2017,Comprehensive,6,1198
Chennai,Petrol,Hatchback,68767,Manual,0,Maruti,Maruti Alto,2009,LXi,180000,2009,Third Party,5,796
Chennai,Petrol,MUV,30000,Automatic,1,Kia,Kia Carens,2022,Luxury Plus Turbo DCT 6 STR 2022-2023,1900000,2022,Third Party,6,1353
Chennai,Petrol,SUV,10000,Manual,1,Kia,Kia Sonet,2022,HTK Plus BSVI,900000,2022,Third Party,5,1197
Chennai,Petrol,Hatchback,42600,Manual,1,Maruti,Maruti Alto 800,2013,LXI,204999,2013,Comprehensive,5,796
Chennai,Petrol,Hatchback,13270,Manual,0,Maruti,Maruti Baleno,2021,Delta,710000,2021,Third Party,5,1197
Chennai,Petrol,Sedan,40000,Manual,1,Maruti,Maruti Swift Dzire,2019,VXI 1.2,630000,2019,Third Party,5,1197
Chennai,Petrol,Sedan,120000,Manual,3,Ford,Ford Fiesta,2009,1.6 SXI ABS Duratec,155000,2009,Third Party,5,1596
Chennai,Petrol,Sedan,22286,Manual,2,Honda,Honda City,2017,i VTEC V,799000,2017,Third Party,5,1497
Chennai,Petrol,Hatchback,12132,Manual,1,Maruti,Maruti Wagon R,2022,ZXI 1.2,630000,2022,Comprehensive,5,1197
Chennai,Petrol,Hatchback,79048,Manual,1,Tata,Tata Tiago,2018,XT BSVI,415000,2018,Third Party,5,1199
Chennai,Petrol,Hatchback,48360,Manual,3,Tata,Tata Tiago,2016,1.2 Revotron XZ,417000,2016,Third Party,5,1199
Chennai,Petrol,Hatchback,54538,Manual,2,Renault,Renault KWID,2016,RXT,334000,2016,Comprehensive,5,799
Chennai,Petrol,Sedan,32157,Manual,1,Maruti,Maruti Swift Dzire,2017,VXI,590000,2017,Third Party,5,1197
Chennai,Petrol,SUV,34182,Manual,1,Kia,Kia Seltos,2019,HTK Plus G,1028999,2019,Zero Dep,5,1497
Chennai,Diesel,Hatchback,176801,Manual,1,Maruti,Maruti Swift,2009,VDI,250000,2009,Comprehensive,5,1248
Chennai,Petrol,SUV,81508,Manual,1,Nissan,Nissan Magnite,2021,XV BSVI,711000,2021,Comprehensive,5,999
Chennai,Petrol,SUV,42036,Automatic,2,Tata,Tata Nexon,2020,XZA Plus (O) AMT,950000,2020,Comprehensive,5,1199
Chennai,Diesel,SUV,22500,Automatic,1,Mercedes-Benz,Mercedes-Benz GLA Class,2015,200 CDI 4MATIC,2140000,2015,Comprehensive,5,2143
Chennai,Petrol,Sedan,80000,Manual,3,Chevrolet,Chevrolet Aveo,2008,1.4 LS,140000,2008,Third Party,5,1399
Chennai,Petrol,SUV,29640,Manual,1,Honda,Honda WR-V,2017,i-VTEC VX,760000,2017,Third Party,5,1199
Chennai,Diesel,SUV,52000,Automatic,1,Land Rover,Land Rover Range Rover Velar,2018,D180 SE,7000000,2018,Comprehensive,5,1999
Chennai,Diesel,Hatchback,100000,Manual,3,Hyundai,Hyundai i20,2012,Magna 1.4 CRDi (Diesel),300000,2012,Third Party,5,1396
Chennai,Diesel,SUV,32000,Manual,1,Ford,Ford Ecosport,2020,Sports Diesel,1080000,2020,Comprehensive,5,1498
Chennai,Petrol,Sedan,23678,Manual,2,Maruti,Maruti Ciaz,2016,ZXi,650000,2016,Third Party,5,1373
Chennai,Petrol,Hatchback,38502,Manual,1,Maruti,Maruti Baleno,2018,Zeta,680000,2018,Comprehensive,5,1197
Chennai,Diesel,SUV,100000,Automatic,1,Skoda,Skoda Kodiaq,2018,2.0 TDI Style,2200000,2018,Comprehensive,7,1968
Chennai,Petrol,Hatchback,30000,Manual,2,Ford,Ford Figo,2020,Titanium,515000,2020,Third Party,5,1194
Chennai,Petrol,Hatchback,40091,Manual,1,Hyundai,Hyundai Grand i10,2019,1.2 Kappa Magna BSIV,520000,2019,Comprehensive,5,1197
Chennai,Petrol,Hatchback,48113,Manual,1,Renault,Renault KWID,2016,RXT,344000,2016,Third Party,5,799
Chennai,Diesel,Sedan,50000,Automatic,1,Mercedes-Benz,Mercedes-Benz C-Class,2017,C 220d Avantgarde Edition C,3100000,2017,Third Party,5,2143
Chennai,Petrol,SUV,50486,Manual,1,Hyundai,Hyundai Venue,2021,SX Turbo,923000,2021,Comprehensive,5,998
Chennai,Petrol,Hatchback,26465,Automatic,1,Honda,Honda Jazz,2017,1.2 V AT i VTEC,662000,2017,Third Party,5,1199
Chennai,Petrol,Sedan,50000,Automatic,2,Mercedes-Benz,Mercedes-Benz C-Class,2008,C 200 Kompressor Elegance AT,750000,2008,Third Party,5,1796
Chennai,Petrol,Sedan,33246,Automatic,1,Maruti,Maruti Swift Dzire,2017,AMT VXI,637000,2017,Third Party,5,1197
Chennai,Diesel,SUV,30000,Manual,1,Ford,Ford Ecosport,2019,1.5 Diesel Titanium BSIV,800000,2019,Third Party,5,1498
Chennai,Petrol,Hatchback,31754,Manual,1,Renault,Renault KWID,2021,Climber 1.0 MT Opt,454000,2021,Comprehensive,5,999
Chennai,Diesel,SUV,91992,Manual,2,Jeep,Jeep Compass,2018,2.0 Limited,1184000,2018,Third Party,5,1956
Chennai,Diesel,SUV,70000,Manual,1,Maruti,Maruti Vitara Brezza,2019,VDi,760000,2019,Third Party,5,1248
Chennai,Diesel,MUV,60000,Manual,1,Toyota,Toyota Innova,2013,2.5 VX (Diesel) 8 Seater BS IV,1100000,2013,Third Party,8,2494
Chennai,Petrol,Hatchback,30000,Manual,1,Hyundai,Hyundai Grand i10,2019,1.2 Kappa Sportz BSIV,545000,2019,Third Party,5,1197
Chennai,Petrol,Sedan,50000,Automatic,2,Skoda,Skoda Rapid,2013,Ultima 1.6 MPI AT Elegance,400000,2013,Third Party,5,1598
Chennai,Petrol,Hatchback,53250,Manual,1,Maruti,Maruti Wagon R,2010,LXI,254999,2010,Comprehensive,5,998
Chennai,Diesel,Hatchback,51555,Manual,1,Skoda,Skoda Fabia,2010,1.4 TDI Classic,250000,2010,Third Party,5,1422
Chennai,Petrol,Hatchback,10000,Manual,1,Maruti,Maruti Swift,2022,VXI BSVI,750000,2022,Third Party,5,1197
Chennai,Diesel,Hatchback,40000,Manual,1,Hyundai,Hyundai i20,2019,Sportz Plus Diesel,700000,2019,Third Party,5,1396
Chennai,Petrol,Sedan,110000,Manual,1,Honda,Honda City,2011,S,365000,2011,Third Party,5,1497
Chennai,Petrol,Sedan,60000,Manual,1,Honda,Honda City,2017,i-VTEC V,750000,2017,Third Party,5,1497
Chennai,Petrol,Hatchback,85486,Manual,3,Hyundai,Hyundai EON,2014,Era Plus,254000,2014,Third Party,5,814
Chennai,Petrol,Hatchback,5022,Automatic,1,Tata,Tata Altroz,2022,XZA DCT BSVI,925000,2022,Third Party,5,1199
Chennai,Petrol,Hatchback,39386,Automatic,1,Maruti,Maruti Baleno,2019,Alpha CVT,750000,2019,Comprehensive,5,1197
Chennai,Petrol,Hatchback,72679,Manual,2,Renault,Renault KWID,2016,RXT,326000,2016,Third Party,5,799
Chennai,Petrol,Hatchback,83738,Manual,2,Hyundai,Hyundai Grand i10,2015,Asta,432000,2015,Comprehensive,5,1197
Chennai,Petrol,Hatchback,10551,Manual,1,Volkswagen,Volkswagen Polo,2021,1.2 MPI Highline,950000,2021,Third Party,5,1199
Chennai,Petrol,Hatchback,31795,Automatic,3,Maruti,Maruti Celerio,2019,VXI Optional AMT BSIV,479000,2019,Zero Dep,5,998
Chennai,Petrol,Hatchback,76656,Manual,2,Maruti,Maruti Ritz,2009,VXI,229999,9,Comprehensive,5,1197
Chennai,Petrol,Hatchback,52524,Manual,1,Datsun,Datsun RediGO,2017,T Option,301000,2017,Comprehensive,5,799
Chennai,Diesel,Hatchback,96165,Manual,1,Maruti,Maruti Swift,2013,VDI,443000,2013,Comprehensive,5,1248
Chennai,Diesel,Hatchback,92860,Manual,1,Hyundai,Hyundai i20,2014,Sportz 1.4 CRDi,440000,2014,Comprehensive,5,1396
Chennai,Petrol,MUV,46976,Manual,1,Maruti,Maruti Ertiga,2013,VXI,660000,2013,Comprehensive,7,1462
Chennai,Petrol,Hatchback,36383,Manual,1,Maruti,Maruti Alto,2007,LXi,165000,8,Comprehensive,5,796
Chennai,Petrol,SUV,2000,Automatic,1,Mahindra,Mahindra XUV300,2022,W6 AMT Sunroof BSVI,1090000,2022,Comprehensive,5,1197
Chennai,Petrol,SUV,26000,Automatic,1,Kia,Kia Sonet,2021,GTX Plus Turbo DCT BSVI,1225000,2021,Comprehensive,5,998
Chennai,Petrol,Hatchback,42891,Automatic,1,Maruti,Maruti Swift,2018,AMT VXI,620000,2018,Comprehensive,5,1197
Chennai,Petrol,Hatchback,34640,Manual,1,Maruti,Maruti Wagon R,2015,VXI,395000,2015,Comprehensive,5,998
Chennai,Petrol,Hatchback,40000,Manual,1,Maruti,Maruti Baleno,2017,1.2 Zeta,580000,2017,Third Party,5,1197
Chennai,Diesel,Sedan,129306,Manual,0,Maruti,Maruti Swift Dzire,2009,Vdi BSIV,310000,2009,Third Party,5,1248
Chennai,Petrol,SUV,42662,Manual,1,Volkswagen,Volkswagen Taigun,2021,1.0 TSI Topline BSVI,1450000,2021,Comprehensive,5,999
Chennai,Petrol,Sedan,64011,Automatic,1,Hyundai,Hyundai Xcent,2016,1.2 Kappa S AT,525000,2016,Comprehensive,5,1197
Chennai,Petrol,Hatchback,85750,Manual,3,Maruti,Maruti Swift,2013,VXI,409999,2013,Comprehensive,5,1197
Chennai,Petrol,Hatchback,24774,Manual,1,Honda,Honda Jazz,2021,ZX,865000,2021,Comprehensive,5,1199
Chennai,Petrol,Hatchback,74348,Manual,1,Hyundai,Hyundai Grand i10,2019,1.2 Kappa Sportz BSIV,581000,2019,Third Party,5,1197
Chennai,Petrol,Sedan,40711,Manual,1,Tata,Tata Tigor,2017,1.2 Revotron XZ,518000,2017,Third Party,5,1199
Chennai,Petrol,Hatchback,39386,Automatic,1,Maruti,Maruti Baleno,2019,Alpha CVT,790000,2019,Comprehensive,5,1197
Chennai,Petrol,Hatchback,93806,Manual,2,Maruti,Maruti Baleno,2016,1.2 Delta,547000,2016,Third Party,5,1197
Chennai,Diesel,Hatchback,80000,Manual,1,Ford,Ford Figo,2014,Diesel Titanium,300000,2014,Third Party,5,1399
Chennai,Petrol,Hatchback,86304,Manual,1,Tata,Tata Tiago,2016,1.2 Revotron XZ,407000,2016,Third Party,5,1199
Chennai,Petrol,SUV,46566,Manual,2,Honda,Honda WR-V,2019,i-VTEC VX,692000,2019,Third Party,5,1199
Chennai,Petrol,Hatchback,74367,Manual,1,Maruti,Maruti Swift,2015,LXI,455000,2015,Third Party,5,1197
Chennai,Petrol,Hatchback,48098,Manual,1,Maruti,Maruti Alto 800,2016,LXI,295000,2016,Comprehensive,5,796
Chennai,Petrol,Sedan,36408,Automatic,2,Honda,Honda City,2014,i VTEC CVT VX,680000,2014,Comprehensive,5,1497
Chennai,Diesel,MUV,60000,Manual,1,Maruti,Maruti Ertiga,2017,SHVS ZDI,985000,2017,Third Party,7,1248
Chennai,Petrol,Hatchback,61696,Manual,2,Hyundai,Hyundai i10,2014,Magna,340000,2014,Third Party,5,1197
Chennai,Diesel,Hatchback,110000,Manual,1,Tata,Tata Indica,2007,DLS,100000,2007,Third Party,5,1396
Chennai,Petrol,Hatchback,85223,Manual,1,Maruti,Maruti Celerio,2015,VXI,365000,2015,Third Party,5,998
Chennai,Diesel,MUV,120000,Manual,1,Toyota,Toyota Innova,2012,2.5 VX (Diesel) 8 Seater BS IV,1050000,2012,Third Party,8,2494
Chennai,Diesel,Sedan,110000,Manual,2,Tata,Tata Indigo,2013,VX BSIV,183000,2013,Third Party,5,1396
Chennai,Petrol,Hatchback,33961,Manual,1,Volkswagen,Volkswagen Polo,2016,1.2 MPI Highline,660000,2016,Comprehensive,5,1199
Chennai,Petrol,Sedan,76597,Manual,2,Honda,Honda Amaze,2014,VX i-Vtech,403000,2014,Comprehensive,5,1198
Chennai,Petrol,Hatchback,36573,Manual,3,Maruti,Maruti Baleno,2017,1.2 Alpha,563000,2017,Third Party,5,1197
Chennai,Petrol,SUV,10000,Automatic,1,Toyota,Toyota Hyryder,2023,V AT BSVI,2000000,2023,Third Party,5,1462
Chennai,Petrol,Hatchback,45636,Automatic,1,Maruti,Maruti Wagon R,2016,AMT VXI Option,436000,2016,Comprehensive,5,998
Chennai,Petrol,Sedan,58698,Automatic,1,Maruti,Maruti Ciaz,2017,AT ZXi,681000,2017,Comprehensive,5,1373
Chennai,Petrol,Hatchback,10000,Manual,1,Maruti,Maruti Wagon R,2023,VXI BSVI,590000,2023,Third Party,5,998
Chennai,Diesel,Hatchback,77603,Manual,1,Maruti,Maruti Baleno,2016,1.3 Alpha,632000,2016,Comprehensive,5,1248
Chennai,Diesel,SUV,60000,Automatic,1,Maruti,Maruti Vitara Brezza,2019,ZDi Plus AMT Dual Tone,890000,2019,Third Party,5,1248
Chennai,Diesel,Sedan,65675,Automatic,2,Honda,Honda Amaze,2018,V CVT Diesel BSIV,726000,2018,Comprehensive,5,1498
Chennai,Diesel,Sedan,120797,Manual,1,Maruti,Maruti Swift Dzire,2015,VDI,551000,2015,Comprehensive,5,1248
Chennai,Petrol,Hatchback,10000,Automatic,1,Hyundai,Hyundai i20,2019,Asta Option CVT BSIV,850000,2019,Third Party,5,1197
Chennai,Petrol,Hatchback,18228,Manual,2,Maruti,Maruti Alto K10,2018,VXI,382000,2018,Third Party,5,998
Chennai,Diesel,Sedan,33654,Manual,1,Maruti,Maruti Swift Dzire,2017,LDi,765000,2017,Comprehensive,5,1248
Chennai,Petrol,Hatchback,61633,Manual,2,Maruti,Maruti Zen Estilo,2010,VXI BSIV,195000,2010,Comprehensive,5,998
Chennai,Petrol,Hatchback,45333,Manual,1,Renault,Renault KWID,2018,1.0 RXT Optional,390000,2018,Comprehensive,5,999
Chennai,Diesel,Hatchback,63670,Manual,1,Hyundai,Hyundai Grand i10,2018,1.2 CRDi Magna,480000,2018,Third Party,5,1186
Chennai,Diesel,Hatchback,95535,Manual,1,Maruti,Maruti Swift,2013,ZDi,455000,2013,Comprehensive,5,1248
Chennai,Diesel,MUV,175000,Automatic,1,Toyota,Toyota Innova Crysta,2016,2.8 ZX AT BSIV,1750000,2016,Comprehensive,7,2755
Chennai,Diesel,Hatchback,80000,Manual,2,Volkswagen,Volkswagen Polo,2015,1.5 TDI Highline,520000,2015,Third Party,5,1498
Chennai,Diesel,MUV,55500,Automatic,1,Toyota,Toyota Innova Crysta,2020,2.4 ZX AT,2625000,2020,Comprehensive,7,2393
Chennai,Petrol,SUV,42375,Manual,2,Honda,Honda WR-V,2017,i-VTEC VX,782000,2017,Third Party,5,1199
Chennai,Diesel,Sedan,63155,Manual,2,Hyundai,Hyundai Xcent,2018,1.2 CRDi SX,611000,2018,Third Party,5,1186
Chennai,Diesel,SUV,85000,Manual,2,Toyota,Toyota Fortuner,2015,4x2 Manual,1700000,2015,Comprehensive,7,2982
Chennai,Diesel,Sedan,106121,Manual,1,Maruti,Maruti Swift Dzire,2014,VDI,515000,2014,Third Party,5,1248
Chennai,Petrol,Hatchback,51012,Manual,1,Maruti,Maruti Swift,2022,VXI,679000,2022,Comprehensive,5,1197
Chennai,Petrol,Sedan,62930,Manual,1,Maruti,Maruti Swift Dzire,2012,LXI,409999,2012,Third Party,5,1197
Chennai,Diesel,SUV,111242,Manual,1,Mahindra,Mahindra TUV 300,2019,T10,798000,2019,Third Party,7,1493
Chennai,Petrol,SUV,16000,Manual,1,Kia,Kia Sonet,2022,HTK Plus,944999,2022,Comprehensive,5,1197
Chennai,Diesel,SUV,72898,Manual,1,Renault,Renault Duster,2018,110PS Diesel RxZ,885000,2018,Third Party,5,1461
Chennai,Petrol,Hatchback,97326,Manual,1,Hyundai,Hyundai i20,2018,1.2 Spotz,574000,2018,Zero Dep,5,1197
Chennai,Diesel,SUV,1870,Manual,1,Honda,Honda WR-V,2018,i-DTEC VX,710000,2018,Comprehensive,5,1498
Chennai,Petrol,Hatchback,10000,Automatic,1,Hyundai,Hyundai Santro,2022,Sportz AMT,620000,2022,Third Party,5,1086
Chennai,Diesel,Hatchback,110000,Manual,1,Chevrolet,Chevrolet Beat,2016,Diesel LS,225000,2016,Third Party,5,936
Chennai,Petrol,Hatchback,20000,Manual,1,Maruti,Maruti Ignis,2017,1.2 Delta BSIV,500000,2017,Third Party,5,1197
Chennai,Diesel,SUV,70000,Manual,1,Hyundai,Hyundai Creta,2018,1.6 CRDi SX Plus,1150000,2018,Third Party,5,1582
Chennai,Petrol,Hatchback,30000,Manual,1,Datsun,Datsun RediGO,2018,T Option,285000,2018,Third Party,5,799
Chennai,Petrol,Sedan,167332,Manual,0,Honda,Honda City,2015,i VTEC SV,445000,2015,Third Party,5,1497
Chennai,Petrol,Sedan,71887,Manual,2,Honda,Honda City,2015,VX MT,550000,2015,Comprehensive,5,1497
Chennai,Diesel,Hatchback,100000,Manual,2,Ford,Ford Figo,2011,Diesel EXI,200000,2011,Third Party,5,1399
Chennai,Petrol,SUV,20000,Automatic,2,Skoda,Skoda Kushaq,2021,1.0 TSI Style AT BSVI,1300000,2021,Third Party,5,999
Chennai,Petrol,SUV,61426,Manual,2,Renault,Renault Duster,2018,1.5 Petrol RXE,678000,2018,Third Party,5,1498
Chennai,Petrol,Hatchback,121735,Manual,2,Toyota,Toyota Etios Liva,2012,G,310000,2012,Third Party,5,1197
Chennai,Petrol,SUV,15000,Automatic,1,Hyundai,Hyundai Creta,2022,SX Opt IVT BSVI,1825000,2022,Comprehensive,5,1497
Chennai,Diesel,Hatchback,71195,Manual,1,Maruti,Maruti Swift,2013,VDI,430999,2013,Comprehensive,5,1248
Chennai,Petrol,Sedan,91700,Automatic,1,Volkswagen,Volkswagen Vento,2016,1.2 TSI Highline AT,728000,2016,Third Party,5,1197
Chennai,Petrol,Hatchback,132724,Manual,0,Maruti,Maruti Alto K10,2015,VXI,225000,2015,Third Party,5,998
Chennai,Diesel,SUV,59232,Manual,1,Maruti,Maruti Vitara Brezza,2016,ZDi,861000,2016,Comprehensive,5,1248
Chennai,Petrol,Hatchback,55023,Automatic,1,Volkswagen,Volkswagen Polo,2017,GT TSI,780000,2017,Third Party,5,1197
Chennai,Diesel,SUV,58323,Manual,1,Hyundai,Hyundai Creta,2020,SX Diesel BSVI,1478000,2020,Third Party,5,1493
Chennai,Diesel,SUV,73498,Manual,2,Mahindra,Mahindra TUV 300,2016,T8,695000,2016,Third Party,7,1493
Chennai,Diesel,SUV,52743,Manual,1,Maruti,Maruti Vitara Brezza,2018,VDi,800000,2018,Comprehensive,5,1248
Chennai,Diesel,SUV,49000,Automatic,1,BMW,BMW X1,2018,sDrive 20D xLine,2700000,2018,Comprehensive,5,1995
Chennai,Diesel,Sedan,100000,Manual,2,Hyundai,Hyundai Verna,2012,1.6 CRDI,420000,2012,Third Party,5,1582
Chennai,Petrol,Hatchback,111350,Manual,1,Maruti,Maruti Swift,2011,1.2 VXi BSII,290000,2011,Comprehensive,5,1197
